weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc hosp,1,DK,1,0.82,0,0.75,-0.26,8,1,Denmark
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc hosp,1,DK,0.99,0.81,0,0.75,-0.25,8,1,Denmark
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc hosp,1,DK,1,0.82,0,0.75,-0.25,8,1,Denmark
10,EuroCOVIDhub-cutoff_mean,inc hosp,1,DK,0.99,0.81,0,0.75,-0.25,8,1,Denmark
10,EuroCOVIDhub-cutoff_median,inc hosp,1,DK,0.99,0.81,0,0.75,-0.25,8,1,Denmark
10,EuroCOVIDhub-mean,inc hosp,1,DK,0.66,0.65,0.5,1,-0.13,10,1,Denmark
10,EuroCOVIDhub-median,inc hosp,1,DK,0.72,0.69,0.5,1,-0.12,10,1,Denmark
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,EE,0.69,0.55,0.5,0.9,-0.27,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,EE,0.73,0.56,0.4,0.8,-0.34,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,EE,0.69,0.54,0.5,0.9,-0.28,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,EE,0.74,0.56,0.3,0.8,-0.37,10,1,Estonia
10,EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.1,0.5,-0.81,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,4,EE,0.64,0.51,0.4,0.9,-0.23,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,4,EE,0.64,0.5,0.4,0.9,-0.21,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,4,EE,0.64,0.51,0.4,0.9,-0.23,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,4,EE,0.64,0.51,0.4,0.9,-0.21,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc case,4,EE,0.64,0.51,0.4,0.9,-0.27,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc case,4,EE,0.64,0.51,0.4,0.9,-0.27,10,1,Estonia
10,EuroCOVIDhub-mean,inc case,4,EE,0.71,0.55,0.5,0.9,-0.24,10,1,Estonia
10,EuroCOVIDhub-median,inc case,4,EE,0.76,0.56,0.3,0.8,-0.39,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,EE,0.57,0.47,0.4,0.9,-0.29,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,EE,0.59,0.46,0.4,0.8,-0.32,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,EE,0.58,0.46,0.4,0.9,-0.31,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,EE,0.56,0.44,0.4,0.8,-0.31,10,1,Estonia
10,EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.5,-0.74,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,3,EE,0.54,0.42,0.4,0.9,-0.17,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,3,EE,0.56,0.43,0.4,0.9,-0.16,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,3,EE,0.52,0.41,0.4,0.9,-0.17,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,3,EE,0.52,0.4,0.4,0.9,-0.15,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc case,3,EE,0.55,0.43,0.4,0.9,-0.18,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc case,3,EE,0.59,0.46,0.4,0.9,-0.18,10,1,Estonia
10,EuroCOVIDhub-mean,inc case,3,EE,0.61,0.49,0.4,0.9,-0.3,10,1,Estonia
10,EuroCOVIDhub-median,inc case,3,EE,0.58,0.46,0.4,0.8,-0.33,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,EE,0.71,0.61,0.5,0.9,-0.3,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,EE,0.65,0.59,0.5,0.9,-0.32,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,EE,0.71,0.62,0.5,0.9,-0.28,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,EE,0.67,0.6,0.5,0.9,-0.3,10,1,Estonia
10,EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.4,-0.73,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,EE,0.65,0.57,0.5,0.9,-0.14,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,EE,0.6,0.56,0.5,0.9,-0.14,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,EE,0.66,0.58,0.5,0.9,-0.13,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,EE,0.63,0.59,0.5,0.9,-0.14,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc case,2,EE,0.66,0.57,0.5,0.9,-0.14,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc case,2,EE,0.6,0.56,0.5,0.9,-0.15,10,1,Estonia
10,EuroCOVIDhub-mean,inc case,2,EE,0.72,0.61,0.5,0.9,-0.27,10,1,Estonia
10,EuroCOVIDhub-median,inc case,2,EE,0.68,0.59,0.5,0.9,-0.3,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,EE,0.97,0.85,0.4,0.9,-0.15,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,EE,0.94,0.88,0.4,0.8,-0.11,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,EE,0.97,0.85,0.4,0.9,-0.13,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,EE,0.98,0.87,0.5,0.8,-0.08,10,1,Estonia
10,EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.1,0.7,-0.65,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,EE,0.95,0.85,0.4,0.8,-0.04,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,EE,0.92,0.85,0.4,0.8,-0.02,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,EE,0.95,0.85,0.4,0.8,-0.04,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,EE,0.91,0.85,0.4,0.8,0.01,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc case,1,EE,0.96,0.86,0.5,0.8,-0.05,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc case,1,EE,0.93,0.85,0.4,0.8,-0.02,10,1,Estonia
10,EuroCOVIDhub-mean,inc case,1,EE,0.95,0.84,0.4,0.9,-0.13,10,1,Estonia
10,EuroCOVIDhub-median,inc case,1,EE,0.96,0.86,0.4,0.8,-0.13,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,EE,0.64,0.54,0.4,1,-0.6,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,EE,0.65,0.6,0,0.8,-0.8,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,EE,0.67,0.55,0.3,1,-0.61,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,EE,0.69,0.61,0.2,0.9,-0.76,10,1,Estonia
10,EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.1,0.7,-0.82,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,EE,0.8,0.66,0.2,0.7,-0.69,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,EE,0.68,0.63,0.2,0.7,-0.79,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,EE,0.74,0.63,0.1,0.9,-0.68,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,EE,0.69,0.63,0.1,0.9,-0.75,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc death,4,EE,0.76,0.65,0.1,0.8,-0.66,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc death,4,EE,0.67,0.61,0.2,0.8,-0.76,10,1,Estonia
10,EuroCOVIDhub-mean,inc death,4,EE,0.69,0.54,0.4,1,-0.56,10,1,Estonia
10,EuroCOVIDhub-median,inc death,4,EE,0.69,0.61,0,0.9,-0.8,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,EE,0.62,0.49,0.4,1,-0.59,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,EE,0.71,0.58,0.1,0.9,-0.78,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,EE,0.7,0.5,0.4,1,-0.62,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,EE,0.71,0.58,0.1,0.9,-0.78,10,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.1,0.7,-0.82,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,EE,0.65,0.54,0.2,0.9,-0.7,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,EE,0.71,0.57,0.1,0.9,-0.78,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,EE,0.69,0.55,0.2,1,-0.68,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,EE,0.73,0.58,0.1,1,-0.76,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc death,3,EE,0.68,0.54,0.2,0.9,-0.67,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc death,3,EE,0.7,0.56,0.1,0.9,-0.76,10,1,Estonia
10,EuroCOVIDhub-mean,inc death,3,EE,0.7,0.5,0.4,1,-0.59,10,1,Estonia
10,EuroCOVIDhub-median,inc death,3,EE,0.77,0.6,0.1,0.9,-0.78,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,EE,0.6,0.58,0.6,1,-0.44,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,EE,0.76,0.65,0.3,0.9,-0.55,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,EE,0.69,0.59,0.6,1,-0.44,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,EE,0.68,0.66,0.3,0.9,-0.54,10,1,Estonia
10,EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,0.8,-0.65,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,2,EE,0.72,0.64,0.4,0.9,-0.47,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,2,EE,0.73,0.65,0.3,0.9,-0.54,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,2,EE,0.7,0.64,0.4,0.9,-0.45,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,2,EE,0.67,0.65,0.3,0.9,-0.54,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc death,2,EE,0.67,0.64,0.4,0.9,-0.44,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc death,2,EE,0.74,0.65,0.3,0.9,-0.53,10,1,Estonia
10,EuroCOVIDhub-mean,inc death,2,EE,0.71,0.6,0.6,1,-0.4,10,1,Estonia
10,EuroCOVIDhub-median,inc death,2,EE,0.79,0.68,0.4,0.9,-0.54,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,EE,0.99,0.77,0.6,1,-0.26,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,EE,1.18,0.82,0.5,0.9,-0.28,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,EE,1.14,0.77,0.6,1,-0.26,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,EE,1.18,0.82,0.5,0.9,-0.28,10,1,Estonia
10,EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.2,0.7,-0.33,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,1,EE,0.95,0.78,0.6,0.9,-0.31,10,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,1,EE,0.97,0.81,0.5,1,-0.31,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,1,EE,1.11,0.78,0.6,1,-0.3,10,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,1,EE,1.14,0.79,0.5,1,-0.31,10,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc death,1,EE,0.95,0.78,0.6,0.9,-0.29,10,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc death,1,EE,1.12,0.82,0.5,1,-0.31,10,1,Estonia
10,EuroCOVIDhub-mean,inc death,1,EE,0.98,0.78,0.6,1,-0.24,10,1,Estonia
10,EuroCOVIDhub-median,inc death,1,EE,1.19,0.85,0.5,0.9,-0.29,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc hosp,4,EE,0.73,0.61,0.3,0.7,-0.38,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc hosp,4,EE,0.75,0.62,0.4,0.8,-0.38,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc hosp,4,EE,0.73,0.61,0.3,0.7,-0.38,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc hosp,4,EE,0.75,0.62,0.4,0.8,-0.38,10,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,4,EE,1,1,0,0.56,-0.89,9,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc hosp,4,EE,0.93,0.57,0.29,0.71,-0.39,7,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc hosp,4,EE,0.96,0.58,0.29,0.86,-0.4,7,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc hosp,4,EE,0.93,0.57,0.29,0.71,-0.39,7,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc hosp,4,EE,0.96,0.58,0.29,0.86,-0.4,7,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc hosp,4,EE,0.88,0.53,0.29,0.86,-0.41,7,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc hosp,4,EE,0.86,0.52,0.29,0.86,-0.44,7,1,Estonia
10,EuroCOVIDhub-mean,inc hosp,4,EE,0.66,0.57,0.4,0.8,-0.34,10,1,Estonia
10,EuroCOVIDhub-median,inc hosp,4,EE,0.63,0.56,0.4,0.8,-0.36,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc hosp,3,EE,0.7,0.56,0.4,0.9,-0.34,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc hosp,3,EE,0.72,0.56,0.4,0.9,-0.34,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc hosp,3,EE,0.7,0.56,0.4,0.9,-0.34,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc hosp,3,EE,0.72,0.56,0.4,0.9,-0.34,10,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,3,EE,1,1,0.11,0.67,-0.86,9,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc hosp,3,EE,0.94,0.53,0.29,0.86,-0.37,7,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc hosp,3,EE,0.98,0.55,0.29,0.86,-0.37,7,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc hosp,3,EE,0.94,0.53,0.29,0.86,-0.37,7,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc hosp,3,EE,0.98,0.55,0.29,0.86,-0.37,7,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc hosp,3,EE,0.88,0.51,0.29,0.86,-0.43,7,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc hosp,3,EE,0.86,0.5,0.29,0.86,-0.46,7,1,Estonia
10,EuroCOVIDhub-mean,inc hosp,3,EE,0.68,0.51,0.4,0.9,-0.38,10,1,Estonia
10,EuroCOVIDhub-median,inc hosp,3,EE,0.6,0.5,0.4,0.9,-0.41,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc hosp,2,EE,0.91,0.52,0.2,0.9,-0.32,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc hosp,2,EE,1.04,0.52,0.2,0.9,-0.31,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc hosp,2,EE,0.91,0.52,0.2,0.9,-0.32,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc hosp,2,EE,1.04,0.52,0.2,0.9,-0.31,10,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,2,EE,1,1,0.22,0.67,-0.79,9,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc hosp,2,EE,1.12,0.53,0.12,0.88,-0.32,8,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc hosp,2,EE,1.14,0.52,0.12,0.88,-0.31,8,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc hosp,2,EE,1.12,0.53,0.12,0.88,-0.32,8,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc hosp,2,EE,1.14,0.52,0.12,0.88,-0.31,8,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc hosp,2,EE,1.1,0.51,0.25,0.88,-0.36,8,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc hosp,2,EE,1.16,0.5,0.25,0.88,-0.35,8,1,Estonia
10,EuroCOVIDhub-mean,inc hosp,2,EE,0.86,0.47,0.3,0.9,-0.36,10,1,Estonia
10,EuroCOVIDhub-median,inc hosp,2,EE,0.91,0.44,0.3,0.9,-0.35,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc hosp,1,EE,1.02,0.74,0.5,0.9,-0.15,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc hosp,1,EE,1.04,0.72,0.5,1,-0.19,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc hosp,1,EE,1.02,0.74,0.5,0.9,-0.15,10,1,Estonia
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc hosp,1,EE,1.04,0.72,0.5,1,-0.19,10,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.11,0.56,-0.77,9,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc hosp,1,EE,1.12,0.76,0.44,0.89,-0.13,9,1,Estonia
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc hosp,1,EE,1.15,0.73,0.44,1,-0.18,9,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc hosp,1,EE,1.12,0.76,0.44,0.89,-0.13,9,1,Estonia
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc hosp,1,EE,1.15,0.73,0.44,1,-0.18,9,1,Estonia
10,EuroCOVIDhub-cutoff_mean,inc hosp,1,EE,1.12,0.74,0.44,1,-0.14,9,1,Estonia
10,EuroCOVIDhub-cutoff_median,inc hosp,1,EE,1.21,0.73,0.44,1,-0.19,9,1,Estonia
10,EuroCOVIDhub-mean,inc hosp,1,EE,0.97,0.69,0.5,1,-0.17,10,1,Estonia
10,EuroCOVIDhub-median,inc hosp,1,EE,1.02,0.63,0.5,1,-0.22,10,1,Estonia
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,ES,0.57,0.6,0.8,0.9,0,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,ES,0.32,0.33,0.5,1,-0.14,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,ES,0.58,0.62,0.7,0.9,-0.03,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,ES,0.3,0.32,0.5,1,-0.15,10,1,Spain
10,EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.6,1,0.35,10,1,Spain
10,EuroCOVIDhub-mean,inc case,4,ES,0.5,0.51,0.6,0.9,-0.08,10,1,Spain
10,EuroCOVIDhub-median,inc case,4,ES,0.26,0.28,0.5,0.9,-0.31,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,ES,0.31,0.32,0.9,1,-0.1,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,ES,0.27,0.29,0.7,1,-0.22,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,ES,0.3,0.3,0.9,1,-0.11,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,ES,0.27,0.27,0.7,1,-0.25,10,1,Spain
10,EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.7,1,0.26,10,1,Spain
10,EuroCOVIDhub-mean,inc case,3,ES,0.28,0.28,0.7,1,-0.13,10,1,Spain
10,EuroCOVIDhub-median,inc case,3,ES,0.26,0.25,0.7,1,-0.31,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,ES,0.39,0.36,0.8,1,-0.11,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,ES,0.34,0.32,0.7,1,-0.23,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,ES,0.37,0.34,0.8,1,-0.11,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,ES,0.32,0.3,0.7,1,-0.26,10,1,Spain
10,EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.8,1,0.19,10,1,Spain
10,EuroCOVIDhub-mean,inc case,2,ES,0.37,0.32,0.8,1,-0.14,10,1,Spain
10,EuroCOVIDhub-median,inc case,2,ES,0.32,0.29,0.6,1,-0.23,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,ES,0.49,0.47,0.8,1,-0.15,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,ES,0.49,0.43,0.7,1,-0.11,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,ES,0.45,0.45,0.8,1,-0.15,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,ES,0.48,0.42,0.7,1,-0.11,10,1,Spain
10,EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.7,1,0.14,10,1,Spain
10,EuroCOVIDhub-mean,inc case,1,ES,0.44,0.41,0.8,1,-0.15,10,1,Spain
10,EuroCOVIDhub-median,inc case,1,ES,0.47,0.39,0.7,1,-0.13,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,ES,0.75,0.64,0.7,1,0.16,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,ES,0.58,0.35,0.6,1,-0.29,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,ES,0.73,0.61,0.6,1,0.17,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,ES,0.58,0.37,0.6,1,-0.18,10,1,Spain
10,EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.2,10,1,Spain
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,ES,1.39,0.89,0.3,0.9,0.53,10,1,Spain
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,ES,1.25,0.8,0.3,0.9,0.5,10,1,Spain
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,ES,1.35,0.86,0.3,0.9,0.53,10,1,Spain
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,ES,1.17,0.75,0.3,1,0.51,10,1,Spain
10,EuroCOVIDhub-cutoff_mean,inc death,4,ES,1.36,0.87,0.3,0.9,0.53,10,1,Spain
10,EuroCOVIDhub-cutoff_median,inc death,4,ES,1.17,0.76,0.3,0.9,0.52,10,1,Spain
10,EuroCOVIDhub-mean,inc death,4,ES,0.84,0.69,0.8,1,0.14,10,1,Spain
10,EuroCOVIDhub-median,inc death,4,ES,0.46,0.3,0.5,1,-0.32,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,ES,0.64,0.44,0.6,1,0.08,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,ES,0.52,0.3,0.6,1,-0.18,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,ES,0.64,0.44,0.7,1,0.1,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,ES,0.63,0.33,0.5,1,-0.1,10,1,Spain
10,EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,0.27,10,1,Spain
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,ES,1.29,0.84,0.5,1,0.52,10,1,Spain
10,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,ES,1.21,0.78,0.5,1,0.52,10,1,Spain
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,ES,1.26,0.82,0.5,1,0.53,10,1,Spain
10,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,ES,1.15,0.74,0.5,1,0.52,10,1,Spain
10,EuroCOVIDhub-cutoff_mean,inc death,3,ES,1.27,0.83,0.5,1,0.54,10,1,Spain
10,EuroCOVIDhub-cutoff_median,inc death,3,ES,1.15,0.75,0.5,1,0.54,10,1,Spain
10,EuroCOVIDhub-mean,inc death,3,ES,0.62,0.46,0.8,1,0.08,10,1,Spain
10,EuroCOVIDhub-median,inc death,3,ES,0.33,0.24,0.7,1,-0.22,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,ES,0.56,0.41,0.7,1,0.03,10,1,Spain
10,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,ES,0.63,0.41,0.4,1,-0.08,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,ES,0.56,0.4,0.7,1,0.07,10,1,Spain
10,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,ES,0.68,0.44,0.4,1,-0.1,10,1,Spain
